timestamp,title,price,original_price,item_url
2025-11-02 20:15:15,GBA SP Housing Cover Case For Gameboy Advance SP Shell Limited Edition DIY New,US $21.40,,https://www.ebay.com/itm/236097001497
2025-11-02 20:15:15,,,,https://www.ebay.com/globaldeals/tech/video-games-consoles/all
2025-11-02 20:15:15,Samsung Galaxy Buds2 Pro R510 - Good,US $41.99,,https://www.ebay.com/itm/256411723549
2025-11-02 20:15:15,Apple AirPods Pro (2nd Generation) with MagSafe Wireless Charging Case (USB-C),US $144.75,,https://www.ebay.com/itm/266012284550
2025-11-02 20:15:15,Apple AirPods with USB-C Charging Case 4th Generation White MXP63LLA,US $94.99,US $149.99,https://www.ebay.com/itm/365506999272
2025-11-02 20:15:15,Anker 3-in-1 MagSafe Charger Stand Foldable Cube 15W Qi2 for Apple Watch/iPhone,US $67.50,US $129.99,https://www.ebay.com/itm/388451705146
2025-11-02 20:15:15,,,,https://www.ebay.com/globaldeals/tech/phone-cases-accessories/all
2025-11-02 20:15:15,REDTIGER F7NP 4K Dual Dash Camera Front and Rear Dash Cam WiFi with Hardwire Kit,US $75.99,US $135.99,https://www.ebay.com/itm/285750006733
2025-11-02 20:15:15,WOLFBOX G840S 12”Mirror Dash Cam 4K Rear View Mirror Dash Camera Front and Rear,US $64.99,US $114.99,https://www.ebay.com/itm/225914453447
2025-11-02 20:15:15,REDTIGER 4K Dual Dash Camera Front and Rear Dash Cam WIFI&GPS With 32GB SD Card,US $64.49,,https://www.ebay.com/itm/285048811662
2025-11-02 20:15:15,REDTIGER 4K Dash Cam Front and Rear Dual Dash Camera WIFI&GPS With 32GB SD Card,US $64.49,US $129.49,https://www.ebay.com/itm/285048811560
2025-11-02 20:15:15,,,,https://www.ebay.com/globaldeals/tech/vehicle-electronics-gps/all
2025-11-02 20:15:15,Netac M.2 2280 500GB 1TB NVMe PCIe4.0 Gen 4x4 Internal SSD with HeatSink for PC,US $69.00,,https://www.ebay.com/itm/314521249683
2025-11-02 20:15:15,"Seagate EXOS X16 16TB 256MB 7200rpm 3.5"" SATA 6Gb/s Enterprise HDD ST16000NM001G",US $249.99,,https://www.ebay.com/itm/175804626117
2025-11-02 20:15:15,"Seagate Exos 28TB 7.2K RPM SATA 6Gb/s 3.5"" Enterprise HDD - ST28000NM000C",US $398.99,US $499.99,https://www.ebay.com/itm/296879436001
2025-11-02 20:15:15,Seagate 12TB ST12000NM007G Exos X16 7200RPM SATA 6Gb/s 256MB 3.5Inch Hard Drive,US $209.99,,https://www.ebay.com/itm/177350466765
2025-11-02 20:15:15,,,,https://www.ebay.com/globaldeals/tech/memory-drives-storage/all
2025-11-02 20:15:15,2 CARTUCCE HP 305XL 1 BK + 1 TRICOLOR ORIGINALI 3YM62AE + 3YM63AE,US $50.67,,https://www.ebay.com/itm/133522301464
2025-11-02 20:15:15,Original Brother MultiPack LC970 4er Set Tintenpatronen Druckerpatronen o.V.,US $51.90,,https://www.ebay.com/itm/293616220860
2025-11-02 20:15:15,Original HP 21 XL schwarz C9351C ca. 475 Seiten OVP DATUM 2022-2023,US $57.68,,https://www.ebay.com/itm/296451065056
2025-11-02 20:15:15,Original HP 21 XL schwarz DeskJet F370 F375 F390 F2180 F2280 F2290 F4140 F4180,US $57.68,,https://www.ebay.com/itm/297090495143
2025-11-02 20:15:16,,,,https://www.ebay.com/globaldeals/tech/printers-printer-supplies/all
2025-11-02 20:15:16,Speaker Case Dust Cover Storage Bag Protective Bag for JBL PartyBox 310-320,US $36.37,,https://www.ebay.com/itm/157187749491
2025-11-02 20:15:16,Samsung Galaxy Buds2 PRO Wireless SM-R510 Left Side Graphite (L)--Excellent,US $29.24,,https://www.ebay.com/itm/296253152925
2025-11-02 20:15:16,Apple iPod Shuffle 4th 5th 6th Generation 2GB - Brand New Battery FREE SHIPPING,US $57.09,,https://www.ebay.com/itm/175136106119
2025-11-02 20:15:16,Anker Soundcore 2 Wireless Bluetooth Speaker Bass Dual-Driver IPX7 12W|Refurbish,US $27.99,US $44.99,https://www.ebay.com/itm/384702107204
2025-11-02 20:15:16,,,,https://www.ebay.com/globaldeals/tech/headphones-portable-audio/all
2025-11-02 20:15:16,Canon EF 200mm f2.8 L II USM Lens #Q,US $400.70,US $430.86,https://www.ebay.com/itm/146853896899
2025-11-02 20:15:16,Nikon FTZ II Mount Adapter,US $219.95,US $249.95,https://www.ebay.com/itm/225049340356
2025-11-02 20:15:16,Canon RF 24-70mm f/2.8L IS USM Lens,"US $2,099.95","US $2,299.00",https://www.ebay.com/itm/324021848741
2025-11-02 20:15:16,Fujifilm XF 16-80mm f/4 R OIS WR Lens,US $549.95,US $799.00,https://www.ebay.com/itm/326577238364
2025-11-02 20:15:16,,,,https://www.ebay.com/globaldeals/tech/lenses-filters/all
2025-11-02 20:15:16,4K Mini Projector HY300 720P WiFi6 Bluetooth BT5.0 Cinema Portable Home Theaters,US $58.57,US $65.08,https://www.ebay.com/itm/126880579034
2025-11-02 20:15:16,REDTIGER F7NP 4K Dual Dash Camera Front and Rear Dash Cam WiFi with Hardwire Kit,US $75.99,US $135.99,https://www.ebay.com/itm/285750006733
2025-11-02 20:15:16,Speaker Case Dust Cover Storage Bag Protective Bag for JBL PartyBox 310-320,US $36.37,,https://www.ebay.com/itm/157187749491
2025-11-02 20:15:16,GME Universal Antenna Base (27Mhz & 477 Mhz Uhf) 4.5M Low Foss Foam (ABL001),US $25.98,US $28.87,https://www.ebay.com/itm/256189684554
2025-11-02 20:15:16,,,,https://www.ebay.com/globaldeals/tech/more-consumer-electronics/all
2025-11-02 20:15:16,Apple Pencil (USB-C) - White Stylus MUWA3AM/A with Pixel-Perfect Precision,US $51.75,US $79.00,https://www.ebay.com/itm/296262723993
2025-11-02 20:15:16,Apple Pencil 2nd Generation - WHITE MU8F2AM/A,US $99.00,US $166.14,https://www.ebay.com/itm/167513764416
2025-11-02 20:15:16,"Arabic Apple Magic Keyboard for M4 iPad Pro 11"" MWR03AB/A (White) - Open Box",US $175.77,US $299.00,https://www.ebay.com/itm/146882476180
2025-11-02 20:15:16,Apple Pencil 1st Gen USB-C to Apple Pencil Adapter MYQW3AM/A - WHITE,US $69.66,US $132.35,https://www.ebay.com/itm/167638292641
2025-11-02 20:15:16,,,,https://www.ebay.com/globaldeals/tech/computer-accessories/all
2025-11-02 20:15:16,Apple Watch Series 10 42mm (GPS + Cellular) Aluminum Case - Excellent,US $259.99,,https://www.ebay.com/itm/256835722067
2025-11-02 20:15:16,Apple iPhone 16 Plus 256GB Unlocked AT&T T-Mobile Verizon Excellent Condition,US $669.95,,https://www.ebay.com/itm/305910464635
2025-11-02 20:15:16,Samsung Galaxy S23 SM-S911U1 5G 128G 256GB Black Cream Green Unlocked,US $279.00,,https://www.ebay.com/itm/126980765750
2025-11-02 20:15:17,Samsung Galaxy S22 Ultra 512GB S908U Unlocked - Very Good,US $316.99,,https://www.ebay.com/itm/256483219243
2025-11-02 20:15:17,,,,https://www.ebay.com/globaldeals/tech/more-cell-phones-accessories/all
2025-11-02 20:15:17,Netac M.2 2280 500GB 1TB NVMe PCIe4.0 Gen 4x4 Internal SSD with HeatSink for PC,US $69.00,,https://www.ebay.com/itm/314521249683
2025-11-02 20:15:17,2 CARTUCCE HP 305XL 1 BK + 1 TRICOLOR ORIGINALI 3YM62AE + 3YM63AE,US $50.67,,https://www.ebay.com/itm/133522301464
2025-11-02 20:15:17,"AVG ULTIMATE 2025 10 PC 2 Jahre | TuneUp, Internet Security, VPN, Antitrack | UE",US $27.64,US $56.54,https://www.ebay.com/itm/122784107248
2025-11-02 20:15:17,RTL-SDR Blog V4 RTL2832 1PPM TCXO HF BiasT SMA Software Defined Radio + Antennas,US $44.95,,https://www.ebay.com/itm/276000566513
2025-11-02 20:15:17,,,,https://www.ebay.com/globaldeals/tech/more-computer-accessories/all
2025-11-02 18:57:53,"Lenovo Legion 5 15.1"" OLED WQXGA 165HZ RTX 5060 AMD Ryzen 7 260 Gaming Laptop",$999.99,"$1,399.99",https://www.ebay.com/itm/127210724599
2025-11-02 18:57:53,Apple iPhone 15 Pro Max A2849 256GB Unlocked Very Good,$614.99,"$1,299.99",https://www.ebay.com/itm/356227859677
2025-11-02 18:57:53,Apple iPhone 15 Pro A2848 256GB Unlocked - Very Good Condition,$536.99,"$1,199.99",https://www.ebay.com/itm/356227813818
2025-11-02 18:57:53,Samsung Galaxy S22+ 128GB (Unlocked) - Phantom Black,$169.95,"$1,049.99",https://www.ebay.com/itm/365543930487
2025-11-02 18:57:53,Apple iPhone 16 128GB Unlocked Very Good Condition,$547.99,"$1,299.99",https://www.ebay.com/itm/356605678205
2025-11-02 18:57:53,Samsung Galaxy S24 Ultra 512GB S928U Unlocked - Excellent,$627.99,"$1,419.99",https://www.ebay.com/itm/256754180033
2025-11-02 18:57:53,"Acer 15.6i"" Portable Monitor FullHD 1920x1080 IPS 5ms 60Hz Very Good Condition",$40.47,$139.99,https://www.ebay.com/itm/267229717756
2025-11-02 18:57:53,"Acer 15.6"" Chromebook 315 Laptop Intel Processor N4500 4GB RAM 64GB Purple",$114.07,$199.00,https://www.ebay.com/itm/267047263565
2025-11-02 18:57:53,"Acer 15.6"" Portable Monitor FHD 1920x1080 60Hz Black PM161Q Very Good Condition",$37.71,$99.99,https://www.ebay.com/itm/277333168153
2025-11-02 18:57:53,"REDTIGER Dash Camera 4K Front and Rear Dash Cam Built-In WiFi & GPS, App control",$64.49,$129.49,https://www.ebay.com/itm/285933024479
2025-11-02 18:57:53,Apple iPhone 14 Pro Max 512GB Unlocked Very Good Condition,$509.99,$949.99,https://www.ebay.com/itm/356344723615
2025-11-02 18:57:53,Apple iPhone 13 Pro 512GB Factory Unlocked AT&T T-Mobile Verizon Good Condition,$357.95,"$1,299.00",https://www.ebay.com/itm/295270381676
2025-11-02 18:57:53,Skullcandy SESH ANC Wireless In-ear Bluetooth Earbuds (Certified Refurb)-BLACK,$15.99,$69.99,https://www.ebay.com/itm/265983500898
2025-11-02 18:57:53,Samsung Galaxy Watch5 Pro 45mm R920N GPS - Very Good,$55.99,$449.99,https://www.ebay.com/itm/256277867994
2025-11-02 18:57:53,Samsung Galaxy S23 128GB S911U Unlocked - Good,$204.99,$799.99,https://www.ebay.com/itm/256372465052
2025-11-02 18:57:53,Apple iPhone 14 Pro A2650 128GB Network Unlocked Very Good Condition,$406.99,$799.99,https://www.ebay.com/itm/354954088639
2025-11-02 18:57:53,Apple iPhone 15 Pro A2848 256GB Unlocked Excellent Condition,$588.99,"$1,199.99",https://www.ebay.com/itm/356895116213
2025-11-02 18:57:53,"Acer 31.5"" Nitro Curved Monitor LED WQHD 144Hz 1 ms 2560x1440 XZ322QU V3bmiiphx",$121.43,$249.99,https://www.ebay.com/itm/256547414823
2025-11-02 18:57:53,Apple AirTag Bluetooth GPS Tracker Silver MX532AM/A A2187 For iPhone & iPad,$22.95,,https://www.ebay.com/itm/296373153889
2025-11-02 18:57:53,Apple iPhone 15 256GB Factory Unlocked AT&T T-Mobile Verizon Excellent Condition,$498.95,$899.00,https://www.ebay.com/itm/296106949005
2025-11-02 18:57:54,Apple iPhone 15 Pro Max A2849 256GB Unlocked Excellent Condition,$676.99,"$1,299.99",https://www.ebay.com/itm/356895100574
2025-11-02 18:57:54,"Apple iPhone 14 Pro Max 256GB Unlocked 6.7"" - (Deep Purple) A2651 w/Warranty",$495.00,"$1,199.00",https://www.ebay.com/itm/146822590886
2025-11-02 18:57:54,Apple iPhone 16 Pro 128GB Unlocked Very Good Condition,$664.99,"$1,399.99",https://www.ebay.com/itm/356605660694
2025-11-02 18:57:54,Apple iPhone 15 Pro A2848 128GB Unlocked Excellent,$560.99,"$1,099.99",https://www.ebay.com/itm/356036210220
2025-11-02 18:57:54,"Acer KB272 G0BI 27"" Full HD IPS Monitor – 120Hz, 1ms VRB, AMD FreeSync, LCD",$65.31,$149.99,https://www.ebay.com/itm/256992973721
2025-11-02 18:57:54,"2019 Apple MacBook Pro 16"" i9 2.4GHz/32GB/512GB - (Space Gray) A2141 w/Warranty",$389.99,"$2,999.00",https://www.ebay.com/itm/376409467399
2025-11-02 18:57:54,Samsung Galaxy S22 Ultra 128GB 256GB S908U Unlocked Smartphone - Good,$249.99,,https://www.ebay.com/itm/157238959320
2025-11-02 18:57:54,Apple iPhone 14 128GB Factory Unlocked AT&T T-Mobile Verizon Good Condition,$288.95,$799.00,https://www.ebay.com/itm/304820253220
2025-11-02 18:57:54,"1 Year Warranty 2020 Apple iPad 8 WiFi Only 32GB 10.2"" (Space Gray) A2270",$106.02,$329.00,https://www.ebay.com/itm/144694725912
2025-11-02 18:57:54,Apple iPhone 15 128GB Factory Unlocked AT&T T-Mobile Verizon Excellent Condition,$436.95,$799.00,https://www.ebay.com/itm/296110312917
2025-11-02 18:57:54,Apple AirPods Pro 2nd Generation Gen 2 2023 A2968 with Magsafe USB-C Charging,$142.95,,https://www.ebay.com/itm/285636515887
2025-11-02 18:57:54,Samsung Galaxy S24+ 256GB S926U Unlocked - Excellent,$418.99,$999.99,https://www.ebay.com/itm/256602372474
2025-11-02 18:57:54,"HP EliteBook 845 G8 14"" FHD AMD Ryzen 7 Pro 5850U 16GB 256GB SSD W11P Webcam, SL",$279.00,$649.99,https://www.ebay.com/itm/167565097733
2025-11-02 18:57:54,"Bose Ultra Open Earbuds, Certified Refurbished",$149.00,$249.00,https://www.ebay.com/itm/186628375702
2025-11-02 18:57:54,Apple Watch SE 40mm 44mm GPS + WiFi + Cellular Pink Gold Gray Silver - Good,$92.39,$299.99,https://www.ebay.com/itm/314285776503
2025-11-02 18:57:54,ECO-WORTHY 5120Wh 48V 100AH Server Rack LiFePO4 Lithium Battery UL1973 & UL9540A,$917.63,,https://www.ebay.com/itm/126715493848
2025-11-02 18:57:54,NEBULA Cosmos Laser 4K Projector Android TV 10.0 Auto focus Dolby 30W Speaker,$719.99,"$2,199.99",https://www.ebay.com/itm/385942658605
2025-11-02 18:57:54,"Apple iPhone 15 Pro Max 6.7"" Unlocked 256GB - (Black Titanium) A2849 w/Warranty",$623.00,"$1,199.00",https://www.ebay.com/itm/357041934546
2025-11-02 18:57:54,"Rockville Go Party D4 Large Loud Portable LED Party Bluetooth Speaker, Deep Bass",$40.99,$129.99,https://www.ebay.com/itm/354552193800
2025-11-02 18:57:54,Apple Watch Series 10 46mm GPS + WiFi + Cellular Unlocked Aluminum - Excellent,$284.79,$599.99,https://www.ebay.com/itm/316169970498
2025-11-02 18:57:54,"Bose QuietComfort Ultra Noise Cancelling Earbuds, Certified Refurbished",$159.00,$249.00,https://www.ebay.com/itm/186465664855
2025-11-02 18:57:55,JBL PartyBox Stage 320 Illuminated LED Wireless Bluetooth Speaker - Black,$375.99,$599.99,https://www.ebay.com/itm/157359929835
2025-11-02 18:57:55,Samsung Galaxy S24 128GB S921U Unlocked - Excellent,$325.99,$799.99,https://www.ebay.com/itm/256496745168
2025-11-02 18:57:55,Apple iPhone 14 Pro A2650 (Fully Unlocked) 128GB Deep Purple (Excellent),$405.99,"$1,099.00",https://www.ebay.com/itm/286883274280
2025-11-02 18:57:55,Apple iPhone 13 A2482 128GB - Fully Unlocked- Black & Blue - Very Good Condition,$265.00,,https://www.ebay.com/itm/127083143769
2025-11-02 18:57:55,Samsung Galaxy S25+ PLUS SM-S936U1 256GB 512GB FACTORY UNLOCKED,$599.00,,https://www.ebay.com/itm/127100653669
2025-11-02 18:57:55,Apple iPhone 14 Pro Silver 256GB Good - Refurbished - Unlocked,$464.99,,https://www.ebay.com/itm/127244140439
2025-11-02 18:57:55,,,,https://www.ebay.com/deals/tech/cell-phones
2025-11-02 18:57:55,"Acer Nitro V 15.6"" Gaming Laptop NVIDIA RTX 4060 Core i9 - Certified Refurbished",$919.99,"$1,049.99",https://www.ebay.com/itm/267229769086
2025-11-02 18:57:55,"Apple MacBook Pro 16"" 2023 M3 Pro 512GB 18GB RAM Space Black - Very Good","$1,294.99",,https://www.ebay.com/itm/157138988493
2025-11-02 18:57:55,"Apple MacBook Pro 16"" 2023 M3 Pro All Colors Storage RAM - Very Good","$1,294.99",,https://www.ebay.com/itm/157242142098
2025-11-02 18:57:55,"Apple MacBook Pro 16"" 2023 M3 Max Silver Black 32GB 48GB RAM 1TB 2TB SSD - Good","$2,322.99",,https://www.ebay.com/itm/167745573294
2025-11-02 18:57:55,,,,https://www.ebay.com/deals/tech/laptops-netbooks
2025-11-02 18:57:55,XGIMI MoGo 2 Pro 1080P Portable Projector Mini Projector with 400 ISO Lumens,$219.00,,https://www.latest.ebay.com/itm/317172582509
2025-11-02 18:57:55,XGIMI MoGo 2 Pro 1080P Portable Projector Mini Projector with 400 ISO Lumens,$234.99,,https://www.latest.ebay.com/itm/314792480218
2025-11-02 18:57:56,"XGIMI MoGo 3 Pro 1080P Portable Projector, Google TV with Licensed Netflix",$349.00,,https://www.latest.ebay.com/itm/316115270330
2025-11-02 18:57:56,"Westinghouse 32"" 720P HD Smart Roku TV WR32HT2212",$84.00,$169.99,https://www.latest.ebay.com/itm/235022919530
2025-11-02 18:57:56,,,,https://www.ebay.com/deals/tech/tv-video-home-audio
2025-11-02 18:57:56,SVBONY MK127 Telescope Maksutov-Cassegrain 127mm for Planetary Observation,$479.99,$533.32,https://www.ebay.com/itm/197423012127
2025-11-02 18:57:56,"SVBONY SV241 Pro Astronomical Telescope Power HUB USB Control, Astrophotography",$169.99,$242.84,https://www.ebay.com/itm/177370794681
2025-11-02 18:57:56,DJI FPV Combo - Certified Refurbished,$719.10,"$1,299.00",https://www.ebay.com/itm/305259444032
2025-11-02 18:57:56,DJI Mavic 3 Pro with DJI RC Triple-Camera Certified Refurbished,"$2,339.10",,https://www.ebay.com/itm/306028198306
2025-11-02 18:57:56,,,,https://www.ebay.com/deals/tech/cameras-photo
2025-11-02 18:57:56,College Football 26 - Sony PlayStation 5 PS5 Physical In Box,$38.45,$70.00,https://www.ebay.com/itm/277349335990
2025-11-02 18:57:56,"Logitech - PRO X 2 LIGHTSPEED Wireless Gaming Headset for PC, PS5, PS4,",$119.99,$279.99,https://www.ebay.com/itm/167017920229
2025-11-02 18:57:56,NEW Nintendo Switch Lite 32GB Handheld Game Console + ✈️ FREE 2-DAY Shipping,$189.95,$199.99,https://www.ebay.com/itm/283834525231
2025-11-02 18:57:56,"Microsoft Xbox Wireless Controller For Xbox Series X / S, Xbox One & Windows PC",$43.49,$70.00,https://www.ebay.com/itm/275287871839
2025-11-02 18:57:56,,,,https://www.ebay.com/deals/tech/video-games-consoles
2025-11-02 18:57:56,Apple iPad Pro 13-inch 7th gen M4 Chip 512GB WiFi - Black or Silver - Good,$919.86,"$1,699.85",https://www.ebay.com/itm/187028223989
2025-11-02 18:57:56,"Apple iPad Air 10.9"" 4th Gen, 64GB, Wi-Fi - VERY GOOD - 1 YEAR WARRANTY",$229.86,$659.85,https://www.ebay.com/itm/175242586112
2025-11-02 18:57:56,"Apple iPad Air 10.9"" 4th Gen, 64GB, Wi-Fi + 4G - Very Good - 1 YEAR WARRANTY",$248.26,$689.85,https://www.ebay.com/itm/175245221135
2025-11-02 18:57:56,"Apple iPad Air 10.9"" 4th Gen 2020, 64GB, Wi-Fi - GOOD - 1 YEAR WARRANTY",$220.66,$649.85,https://www.ebay.com/itm/203915852886
2025-11-02 18:57:56,,,,https://www.ebay.com/deals/tech/ipads-tablets-ereaders
2025-11-02 18:57:57,Sony WF-1000XM5 Truly Wireless Bluetooth Noise Canceling Headphones - Black,$139.99,$299.99,https://www.ebay.com/itm/276015021037
2025-11-02 18:57:57,Skullcandy Push Active True Wireless Earbuds-Black/Orange(Certified Refurbished),$30.93,$79.99,https://www.ebay.com/itm/265551837873
2025-11-02 18:57:57,Apple AirPods 2nd Gen Genuine Replacement Right or Left or Charging Case,$15.49,,https://www.ebay.com/itm/115878536964
2025-11-02 18:57:57,Apple AirPods 3rd Gen Genuine Replacement Right or Left or Charging Case,$34.49,,https://www.ebay.com/itm/126693283302
2025-11-02 18:57:57,,,,https://www.ebay.com/deals/tech/phone-cases-accessories
2025-11-02 18:57:57,Netac 1TB 2TB 512GB Internal SSD 2.5'' SATA III 6Gb/s Solid State Drive lot,$13.99,,https://www.ebay.com/itm/314555594439
